ArticleID,SentenceID,StrLabel,Label,Anchor,Publisher
97949,135796,Liberal,1,Jesse Kline armed with an AR- weapon demonstrates outside the Kenosha County Courthouse in support of Kyle Rittenhouse as the jury deliberates for a second day in the trial of Rittenhouse in Kenosha Wisconsin Scott OlsonGetty ImagesA man who has been carrying an AR- outside the courthouse in Kenosha Wisconsin as the jury deliberated in the Kyle Rittenhouse murder trial identified himself as a former police officer in Ferguson Mo,Washington post
82224,201333,Liberal,1,And when you do all these things you are at risk of being unjustly targeted by politicians and prosecutors and the Deep State,CNN
29854,660084,Liberal,1,He broke down sobbing during his testimony not because of what he did but because of the danger he said he felt,Washington post
39263,922234,Liberal,1,For now Cooper-Jones says she is waiting to hear the date of a trial she hopes will bring her sons accused killers to justice,CNN
68970,365181,Liberal,1,Arberys mother Wanda Cooper-Jones almost tripped trying to leave the courtroom after the toenails remarks saying I gotta get out of here,CNN
39263,889471,Liberal,1,Since the shooting a registered trademark a foundation a GoFundMe account and a Facebook page memorializing Arbery have been created,CNN
31886,168576,Liberal,1,The judge won’t let the jury know about that or another occasion on which Rittenhouse hung out with Proud Boys members at a bar,Washington post
66470,332415,Liberal,1,As the prosecution’s case in the homicide trial of Mr Rittenhouse nears an end Mr Grosskreutz  calmly delivered testimony for several hours as a star witness for the state,NY Times
36014,168590,Conservative,0,I helped organize this rally because I was afraid that gun-toting militias are going to become the new normal in intimidating peaceful protests and in shutting down the discussions we need to have for racial justice in this country said Waukegan precinct committeeman and union organizer Matt Muchowski,Chicago Tribune
43275,135827,Liberal,1,Simpson the mother of Richard Risher said she takes issue with Cullors as the founder of a movement that accepts funding on behalf of Black lives because she believes those funds should go directly to the families of people killed by police,Los Angles
17691,397979,Liberal,1,These are two men who honestly believed what they were doing was the right thing to do defense lawyer Jason Sheffield told reporters,Los Angles
54977,692901,Conservative,0,He said Arbery’s mother Wanda Cooper Jones is grateful for everyone who continues to advocate for justice for Ahmaud and for accountability at every level,Chicago Tribune
35460,365223,Liberal,1,He said that Bryan demonstrated early on that he had grave concerns that what had occurred should not have occurred while the McMichaels turned their backs and walked away after Arbery fell bleeding to the street,Washington post
73580,889515,Liberal,1,Albenze testified during the trial that on the day of the shooting he called police from his home after noticing Arbery standing there looking around the yard of the home under construction saying the man in the yard made him think of the video English showed him,CNN
77727,922301,Liberal,1,Kenosha has a population just shy of  — small enough that in the days after George Floyd’s death the racial and political fissures that opened up were often personal dividing people who knew one another or thought they did,NY Times
17586,660161,Conservative,0,Jurors are bused to the courthouse each day from an undisclosed location in a van with windows covered so they can’t see the protests outside the courthouse,Chicago Tribune
80239,398020,Liberal,1,Bryan tried to hit Arbery with his vehicle getting so close that Arbery left a palm print and T-shirt fibers on the truck Duniksoki said,CNN
98276,299718,Conservative,0,Before sentencing Judge Timothy Walmsley paused for a minute of silence which he later explained represented a fraction of the five minutes Arbery spent running from the three white men who chased him in pickup trucks on that Sunday afternoon,Houston Chronicle
55133,889555,Liberal,1,Responding to defense implications Arbery couldve been responsible for items stolen from a boat in  Dunikoski noted property owner Larry English told police he had no idea who stole the items the items may have been stolen at another location and he suspected subcontractors might be responsible,CNN
85711,332503,Conservative,0,Bryan lives in the same subdivision just outside the port city of Brunswick and video he took of the shooting from the cab of his vehicle helped stir a national outcry when it leaked online on May,Chicago Tribune
58061,365272,Conservative,0,They see in him the faces of young men who sit next to them on the buses and trains as they make their way home from integrated streets downtown to black enclaves on the South and West sides,Chicago Tribune
37285,561888,Liberal,1,Bosman writes that the verdict is being seen by some as a win for the notion of self-defense and others as a failure of the criminal justice system,NY Times
84531,692992,Conservative,0,Rittenhouse attended the hearing via Zoom and did not speak other than to say Good morning your honor to the judge,Fox
43244,594689,Liberal,1,Theyre expanding the definition of self-defense to include aggression and that having an AR- entitles you to tell someone to submit,Los Angles
52961,856842,Liberal,1,They raised money -- paying a large portion of his -million bail -- and created mural images of him that flooded social media,Los Angles
68970,135946,Liberal,1,Arbery died because for whatever inexplicable illogical reason -- instead of staying where he was -- whatever overwhelming reason he had to avoid being captured that day and arrested by the police he chose to fight Hogue said,CNN
84748,398097,Liberal,1,The jury in this small coastal Georgia city will begin deliberating just days after a jury in Kenosha Wisconsin acquitted Kyle Rittenhouse a white teenager of all charges including intentional homicide and reckless endangerment in the August  killing of two unarmed men and shooting of an armed man during a protest against police brutality,Los Angles
